id,name,folder,creator,type,database,source_databases,uses_uk,uses_de,uses_es,created_at,updated_at,last_run,last_any_run,last_viewed_at,view_count,archived,url,has_template_tags,has_alias_self_ref,table_count,tables,snowflake_keywords,snowflake_keyword_total,snowflake_keyword_detail,last_run_errored,last_run_zero_rows,dashboard_count,dashboards,total_runs,total_runs_6m,dashboard_runs_6m,direct_runs_6m,unique_users_total,unique_users_6m,total_views_6m,2026-01,2026-02,2026-03,2026-04,2026-05,2026-06
13400,0 / 3 Offer Count by Model - July 2025,Our analytics (root),Shanil Mehta,native,Snowflake UK,carwow,False,False,False,2025-07-10T07:09:44.914095Z,2026-03-12T21:43:31.489718Z,2025-11-11T10:23:59.387425Z,,2025-11-11T10:23:58.61766Z,16,False,https://carwow.metabaseapp.com/question/13400,False,False,1,carwow.gyc_performance_metrics.gyc_c2e_by_model,1,1,DATEADD:1,,,0,,6290,1684,0,1684,5,1,0,494,408,416,309,57,0
27755,0 offers last 6 weeks,Salome Hörmann's Personal Collection / 0 Offers,Salome Hörmann,native,Snowflake DE,"carwow, de",False,True,False,2026-05-29T11:58:48.076358Z,2026-05-29T11:58:48.076358Z,2026-05-29T12:07:05.990821Z,,2026-05-29T12:06:53.491611Z,1,False,https://carwow.metabaseapp.com/question/27755,False,False,4,"de.enhanced.car_configurations, de.quotes_site.cars, de.enhanced.users, carwow.gyc_product.customer_configuration_preferences",1,2,DATEADD:2,,,0,,2,2,0,2,1,1,1,0,0,0,0,2,0
21748,2,Carwow / Operations / Commission Calc. + Agent KPIs / Q1 26 / OLD,André Gonçalves,native,Snowflake UK,carwow,False,False,False,2026-01-13T16:13:17.14523Z,2026-04-16T08:58:40.18348Z,2026-06-12T09:31:44.994953Z,,2026-06-12T09:31:44.975059Z,5,False,https://carwow.metabaseapp.com/question/21748,False,False,4,"carwow.smc_operations.deal_summary, carwow.smc_operations.deal_summary, carwow.smc_operations.deal_summary, carwow.syc_listing_milestones.listing_dimension",0,0,,,,1,Commissions Jan 26,5,5,3,2,3,3,5,2,1,0,0,0,2
3103,2022-11-10 Group Make Revenue,Carwow / UK,Rou Jing Tan,native,Snowflake UK,uk,True,False,False,2023-06-07T09:10:52.771671Z,2026-03-12T21:43:26.798863Z,2025-10-22T08:04:07.559038Z,,2025-10-22T08:04:07.184448Z,92,False,https://carwow.metabaseapp.com/question/3103,False,False,1,uk.business_performance_metrics.commercial_bpm,1,3,DATEADD:3,,,0,,61,0,0,0,4,0,0,0,0,0,0,0,0
60,2022/23 Days Active and CEs,Carwow / UK,Matt Cockerill,native,Snowflake UK,uk,True,False,False,2023-04-28T11:23:46.42535Z,2026-03-13T01:47:37.378162Z,2024-08-29T21:08:01.317679Z,,,244,False,https://carwow.metabaseapp.com/question/60,False,False,2,"uk.business_performance_metrics.commercial_bpm, uk.dealers_site.dealerships",0,0,,,,0,,725,175,0,175,1,1,0,31,28,31,30,31,24
4239,2023-10-16 Active Dealers,Carwow / Global / Strategy,Chris Hart,native,Snowflake Data,uk,True,False,False,2023-10-16T15:41:01.039028Z,2026-03-12T23:37:45.058897Z,2024-08-29T21:08:01.317679Z,,,58,False,https://carwow.metabaseapp.com/question/4239,False,False,1,uk.commercial.global__commercial_bpm,0,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
4233,2023-10-16 Content Sessions,Carwow / Global / Strategy,Chris Hart,native,Snowflake Data,carwow,False,False,False,2023-10-16T12:53:24.647155Z,2026-03-12T23:37:35.912746Z,2024-08-29T21:08:01.317679Z,,2024-08-20T16:18:38.544934Z,8,False,https://carwow.metabaseapp.com/question/4233,False,False,1,carwow.amplitude.sessions,1,2,ILIKE:2,,,0,,1,0,0,0,1,0,0,0,0,0,0,0,0
4234,2023-10-16 Content Sessions v2,Carwow / Global / Strategy,Chris Hart,native,Snowflake Data,carwow,False,False,False,2023-10-16T13:42:30.837518Z,2026-03-12T23:37:27.725069Z,2024-08-29T21:08:01.317679Z,,2024-08-20T16:18:42.285796Z,106,False,https://carwow.metabaseapp.com/question/4234,False,False,1,carwow.amplitude.sessions,2,3,"ILIKE:2, DATEADD:1",,,0,,1,0,0,0,1,0,0,0,0,0,0,0,0
4275,2023-10-16 Discounts,Carwow / Global / Strategy,Chris Hart,native,Snowflake UK,"de, es, uk",True,True,True,2023-10-24T11:29:16.721836Z,2026-03-13T02:31:34.07061Z,2026-06-23T16:04:03.098311Z,,2026-06-23T16:04:03.081942Z,38,False,https://carwow.metabaseapp.com/question/4275,False,True,3,"uk.quotes_site.cars, de.quotes_site.cars, es.quotes_site.cars",0,0,,,,0,,1,1,0,1,1,1,1,0,0,0,0,0,1
4238,2023-10-16 GYC MAU,Carwow / Global / Strategy,Chris Hart,native,Snowflake Data,carwow,False,False,False,2023-10-16T15:02:05.949999Z,2026-03-12T23:37:37.50032Z,2024-08-29T21:08:01.317679Z,,,3,False,https://carwow.metabaseapp.com/question/4238,False,False,1,carwow.amplitude.sessions,2,3,"ILIKE:2, DATEADD:1",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
4231,2023-10-16 GYC Metrics,Carwow / Global / Strategy,Chris Hart,native,Snowflake Data,carwow,False,False,False,2023-10-16T10:39:06.85163Z,2026-03-12T23:37:30.400358Z,2024-08-29T21:08:01.317679Z,,,5,False,https://carwow.metabaseapp.com/question/4231,False,False,1,carwow.marketing_conversions_attribution.all_conversions,0,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
4232,2023-10-16 GYC Metrics v2,Carwow / Global / Strategy,Chris Hart,native,Snowflake Data,carwow,False,False,False,2023-10-16T11:12:34.145828Z,2026-03-12T23:37:44.670213Z,2024-08-29T21:08:01.317679Z,,,7,False,https://carwow.metabaseapp.com/question/4232,False,False,1,carwow.marketing_conversions_attribution.all_conversions,0,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
4235,2023-10-16 GYC Metrics v3,Carwow / Global / Strategy,Chris Hart,native,Snowflake Data,carwow,False,False,False,2023-10-16T13:53:16.882169Z,2026-03-13T01:47:48.122297Z,2024-08-29T21:08:01.317679Z,,,98,False,https://carwow.metabaseapp.com/question/4235,False,False,1,carwow.marketing_conversions_attribution.all_conversions,0,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
4237,2023-10-16 GYC Sales,Carwow / Global / Strategy,Chris Hart,native,Snowflake Data,uk,True,False,False,2023-10-16T14:42:55.834745Z,2026-03-12T22:57:01.831531Z,2024-08-29T21:08:01.317679Z,,,88,False,https://carwow.metabaseapp.com/question/4237,False,True,1,uk.commercial.global__commercial_bpm,0,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
4236,2023-10-16 GYC Sessions / MAU,Carwow / Global / Strategy,Chris Hart,native,Snowflake Data,carwow,False,False,False,2023-10-16T14:13:46.152954Z,2026-03-12T23:37:37.009999Z,2024-08-29T21:08:01.317679Z,,2024-08-20T16:18:22.057908Z,73,False,https://carwow.metabaseapp.com/question/4236,False,False,1,carwow.amplitude.sessions,2,3,"ILIKE:2, DATEADD:1",,,0,,4,0,0,0,2,0,0,0,0,0,0,0,0
4288,2023-10-16 Make Enquiries / Configs,Carwow / Global / Strategy,Chris Hart,native,Snowflake Data,carwow,False,False,False,2023-10-26T06:32:53.210011Z,2026-03-12T23:37:35.951863Z,2024-08-29T21:08:01.317679Z,,,4,False,https://carwow.metabaseapp.com/question/4288,False,False,1,carwow.marketing_conversions_attribution.all_conversions,0,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
4240,2023-10-16 Offer Counts / Distance,Carwow / Global / Strategy,Chris Hart,native,Snowflake Data,uk,True,False,False,2023-10-16T18:47:56.308663Z,2026-03-13T01:47:39.71838Z,2024-08-29T21:08:01.317679Z,,,52,False,https://carwow.metabaseapp.com/question/4240,False,False,1,uk.commercial.cpem_global_offer_count_buckets,0,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
4274,2023-10-16 Offer Counts / Distance v2,Carwow / Global / Strategy,Chris Hart,native,Snowflake Data,uk,True,False,False,2023-10-24T09:11:48.398503Z,2026-03-13T02:31:44.451745Z,2024-08-29T21:08:01.317679Z,,,33,False,https://carwow.metabaseapp.com/question/4274,False,False,1,uk.commercial.cpem_global_offer_count_buckets,0,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
4253,2023-10-16 Sessions / MAU v2,Carwow / Global / Strategy,Chris Hart,native,Snowflake Data,carwow,False,False,False,2023-10-19T11:49:04.964727Z,2026-03-12T23:37:42.706365Z,2024-08-29T21:08:01.317679Z,,2024-08-20T16:18:32.240199Z,46,False,https://carwow.metabaseapp.com/question/4253,False,False,1,carwow.amplitude.sessions,2,5,"ILIKE:4, DATEADD:1",,,0,,1,0,0,0,1,0,0,0,0,0,0,0,0
4287,2023-10-25 Make Enquiries,Carwow / Global / Strategy,Chris Hart,native,Snowflake Data,uk,True,False,False,2023-10-25T16:56:26.956254Z,2026-03-12T23:37:29.191729Z,2024-08-29T21:08:01.317679Z,,,5,False,https://carwow.metabaseapp.com/question/4287,False,False,1,uk.commercial.global__commercial_bpm,0,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
4289,2023-10-26 Makes Enquiries / Configs,Carwow / Global / Strategy,Chris Hart,native,Snowflake Data,carwow,False,False,False,2023-10-26T06:38:37.926216Z,2026-03-12T23:37:38.405331Z,2024-08-29T21:08:01.317679Z,,,5,False,https://carwow.metabaseapp.com/question/4289,False,False,1,carwow.marketing_conversions_attribution.all_conversions,0,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
4291,2023-10-26 UK Enquiries,Carwow / Global / Strategy,Chris Hart,gui,Snowflake Data,snowflake data,False,False,False,2023-10-26T14:35:54.958635Z,2026-03-13T02:40:56.391423Z,2024-08-29T21:08:01.317679Z,,,8,False,https://carwow.metabaseapp.com/question/4291,False,False,1,marketing_conversions_attribution.all_conversions,0,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
9671,2024 Transports Extract,Our analytics (root),André Carvalho,native,Snowflake UK,carwow,False,False,False,2025-04-07T13:39:31.594367Z,2026-03-13T00:35:15.922942Z,2026-02-04T17:10:25.072614Z,,2026-02-04T17:10:25.044939Z,5,False,https://carwow.metabaseapp.com/question/9671,False,False,1,carwow.smc_operations.deal_current_state,1,1,TO_VARCHAR:1,,,0,,5,1,0,1,4,1,1,0,1,0,0,0,0
16303,[2025 Q3] Meta report,Carwow / UK / PNS,Javier Chamorro,native,Snowflake Data,carwow,False,False,False,2025-09-02T15:53:59.059994Z,2026-03-12T21:43:10.898468Z,2025-09-02T15:53:59.059994Z,,2025-09-02T15:54:00.986832Z,1,False,https://carwow.metabaseapp.com/question/16303,False,True,1,carwow.marketing_performance_reporting.daily_marketing_performance,1,2,DATEADD:2,,,0,,920,573,0,573,2,1,0,111,110,99,92,89,72
28910,20260615 Preisfehler Opel Corsa & Opel Corsa E,Alexa von Bogdandy's Personal Collection,Alexa von Bogdandy,native,Snowflake DE,"carwow, de",False,True,False,2026-06-15T12:44:54.922355Z,2026-06-15T12:44:54.922355Z,2026-06-17T12:24:51.813399Z,,2026-06-17T12:24:51.792567Z,2,False,https://carwow.metabaseapp.com/question/28910,False,False,3,"carwow.marketing_conversions_attribution.attributed_conversions, carwow.marketing_conversions_attribution.touchpoints, de.enhanced.enquiries",1,1,ILIKE:1,,,0,,3,3,0,3,2,2,2,0,0,0,0,0,3
28183,2026 06 Most viewed questions - NS,Nadia Sotiropoulou's Personal Collection,Nadia Sotiropoulou,gui,,,False,False,False,2026-06-02T08:32:31.782271Z,2026-06-02T08:44:58.646187Z,2026-06-02T08:42:26.321288Z,,2026-06-02T08:42:26.050494Z,4,False,https://carwow.metabaseapp.com/question/28183,False,False,1,question:4511,0,0,,,,0,,5,5,0,5,2,2,4,0,0,0,0,0,5
28778,2026 06 Questions with last view date,Chris Milne's Personal Collection,Chris Milne,gui,,,False,False,False,2026-06-15T10:18:32.867831Z,2026-06-15T10:50:40.192969Z,2026-06-15T11:27:40.15926Z,,2026-06-15T11:27:39.589166Z,3,False,https://carwow.metabaseapp.com/question/28778,False,False,1,question:4491,0,0,,,,0,,5,5,0,5,1,1,3,0,0,0,0,0,5
27820,2026 06 Questions without recent views - NS,Nadia Sotiropoulou's Personal Collection,Nadia Sotiropoulou,gui,,,False,False,False,2026-06-01T10:21:17.386089Z,2026-06-01T10:21:17.386089Z,2026-06-15T09:52:49.289922Z,,2026-06-15T09:52:49.014478Z,2,False,https://carwow.metabaseapp.com/question/27820,False,False,1,question:4491,0,0,,,,0,,3,3,0,3,2,2,2,0,0,0,0,0,3
28150,2026 06 Questions with views within last 120 days,Nadia Sotiropoulou's Personal Collection,Nadia Sotiropoulou,gui,,,False,False,False,2026-06-02T07:56:46.992649Z,2026-06-02T08:08:59.839754Z,2026-06-15T09:24:15.547552Z,,2026-06-15T09:24:15.221544Z,6,False,https://carwow.metabaseapp.com/question/28150,False,False,1,question:4491,0,0,,,,0,,7,7,0,7,3,3,6,0,0,0,0,0,7
28711,2026 06 Questions with views within last 120 days - Duplicate,Chris Milne's Personal Collection,Chris Milne,gui,,,False,False,False,2026-06-15T09:23:41.831996Z,2026-06-15T09:23:41.831996Z,2026-06-16T12:42:47.18777Z,,2026-06-16T12:42:46.733169Z,6,False,https://carwow.metabaseapp.com/question/28711,False,False,1,question:4491,0,0,,,,0,,6,6,0,6,1,1,6,0,0,0,0,0,6
4330,2 offers GD Multimarca,Carwow / Spain,Marc Dalmau Marcé,native,Snowflake ES,es,False,False,True,2023-11-08T12:27:10.566734Z,2026-03-13T02:31:49.15652Z,2024-08-29T21:08:01.317679Z,,,72,False,https://carwow.metabaseapp.com/question/4330,False,False,4,"es.business_events.dealer_all, es.enhanced.car_configurations, es.enhanced.users, es.dealers_site.dealerships",1,1,DATEADD:1,,,0,,57,0,0,0,1,0,0,0,0,0,0,0,0
6460,50th and 90th percentile of query running time (seconds),Usage analytics,Metabase Internal,gui,,,False,False,False,2024-05-15T20:30:36.193249Z,2026-05-21T21:37:18.403929Z,2024-09-18T10:53:59.803795Z,,2026-02-02T16:38:25.561418Z,2,False,https://carwow.metabaseapp.com/question/6460,False,False,1,question:4489,0,0,,,,1,Performance overview,2,1,1,0,2,1,1,0,1,0,0,0,0
6461,90th percentile of query run time (seconds),Usage analytics,Metabase Internal,gui,,,False,False,False,2024-05-15T20:28:29.862203Z,2026-05-21T21:37:18.403929Z,2024-09-18T10:53:59.803795Z,,2026-02-02T16:38:25.561365Z,2,False,https://carwow.metabaseapp.com/question/6461,False,False,1,question:4489,0,0,,,,1,Performance overview,2,1,1,0,2,1,1,0,1,0,0,0,0
14919,A. £0-2.5k - CL2U - Modified,Carwow / UK / SMC Trading / Laura B,Laura Brenninkmeijer,gui,Snowflake Data,,False,False,False,2025-08-08T13:14:54.184665Z,2026-04-24T09:18:21.628693Z,2025-11-17T15:47:46.594075Z,,2025-11-17T15:47:08.048933Z,42,False,https://carwow.metabaseapp.com/question/14919,False,False,1,question:11122,0,0,,,,1,Conversion ,33,0,0,0,2,0,0,0,0,0,0,0,0
8614,Absis Lieblingsliste - Bids,Our analytics (root),Selina Dilger,native,Snowflake UK,carwow,False,False,False,2025-02-28T09:55:55.513484Z,2026-03-13T00:35:11.72736Z,2025-12-22T14:27:34.843459Z,,2025-12-22T14:27:34.82208Z,13,False,https://carwow.metabaseapp.com/question/8614,False,False,1,carwow.syc_listing_milestones.listing_milestones,0,0,,,,0,,14,0,0,0,5,0,0,0,0,0,0,0,0
8284,Absis lieblingsliste - Logins,Our analytics (root),Selina Dilger,native,Snowflake UK,de,False,True,False,2025-02-19T09:55:30.061282Z,2026-03-12T23:37:40.626567Z,2026-03-05T16:27:15.657122Z,,2026-06-16T08:43:37.719935Z,14,False,https://carwow.metabaseapp.com/question/8284,False,False,1,de.amplitude_dealers.events,1,1,ILIKE:1,,,0,,3063,989,0,989,6,4,7,218,198,219,196,85,73
8285,Absis Lieblingsliste - Logins,Our analytics (root),Selina Dilger,native,Snowflake UK,carwow,False,False,False,2025-02-19T10:03:19.59699Z,2026-03-13T01:47:38.370446Z,2026-03-04T13:57:52.888389Z,,2026-03-04T13:57:52.862238Z,10,False,https://carwow.metabaseapp.com/question/8285,False,False,1,carwow.syc_listing_milestones.listing_milestones,0,0,,,,0,,1822,580,0,580,5,2,1,124,111,125,115,60,45
8616,Absis Lieblingsliste - Low Quality Bids,Our analytics (root),Selina Dilger,native,Snowflake UK,carwow,False,False,False,2025-02-28T10:08:03.678316Z,2026-03-12T21:20:29.786631Z,2026-03-19T13:13:49.233997Z,,2026-03-19T13:13:49.215052Z,4,False,https://carwow.metabaseapp.com/question/8616,False,False,1,carwow.syc_listing_milestones.listing_milestones,0,0,,,,0,,8,1,0,1,4,1,1,0,0,1,0,0,0
8615,Absis Lieblingsliste - Lwballs,Our analytics (root),Selina Dilger,native,Snowflake UK,carwow,False,False,False,2025-02-28T09:56:27.29797Z,2026-03-12T23:37:45.018191Z,2025-03-11T08:02:59.551039Z,,2025-03-11T08:02:59.143598Z,2,False,https://carwow.metabaseapp.com/question/8615,False,False,1,carwow.syc_listing_milestones.listing_milestones,0,0,,,,0,,16,0,0,0,2,0,0,0,0,0,0,0,0
8418,Absis Lieblingsliste - Sales,Our analytics (root),Selina Dilger,native,Snowflake UK,carwow,False,False,False,2025-02-21T14:19:33.761377Z,2026-03-12T21:43:12.074005Z,2026-05-11T09:30:54.126469Z,,2026-05-11T09:30:54.113183Z,4,False,https://carwow.metabaseapp.com/question/8418,False,False,1,carwow.syc_listing_milestones.listing_milestones,0,0,,,,0,,485,174,0,174,4,2,1,31,28,31,28,32,24
10759,Account Manager Markenzuordnung,Carwow / Germany / OPS / Till,Till Willweber,native,Snowflake DE,de,False,True,False,2025-05-13T08:22:35.793076Z,2026-03-13T00:34:59.708317Z,2026-05-18T13:36:49.182373Z,,2026-05-18T13:36:49.160946Z,73,False,https://carwow.metabaseapp.com/question/10759,False,False,2,"dealers_site.dealerships, dealers_site.account_managers",0,0,,False,False,1,test,484,220,32,188,6,4,45,31,29,31,30,75,24
6778,ACCOUNT_STATUS_USED_ACCOUNTS,Carwow / Germany / OPS / Stock/Used Data / Used,Burak Yilmaz,native,Snowflake DE,de,False,True,False,2024-11-18T08:45:17.816151Z,2026-03-13T02:31:40.477366Z,2026-04-29T08:57:29.398363Z,,2026-04-29T08:57:29.381183Z,12847,False,https://carwow.metabaseapp.com/question/6778,False,False,1,de.dealers_site.dealerships,0,0,,,,1,Used - Dashboard,12857,26,25,1,21,5,26,4,11,5,6,0,0
7565,ACCOUNT_STATUS_USED_ACCOUNTS - Duplicate,Carwow / Germany / OPS / Stock/Used Data / Used,Shanil Mehta,native,Snowflake DE,de,False,True,False,2025-01-23T14:38:09.770421Z,2026-03-12T21:43:20.010115Z,2026-03-19T14:51:53.855115Z,,2026-03-19T14:51:53.818191Z,5,False,https://carwow.metabaseapp.com/question/7565,False,False,1,de.dealers_site.dealerships,0,0,,,,1,Used - Dashboard - UK,5,2,2,0,4,2,2,0,1,1,0,0,0
26797,ACOD Test,Konstantin Schubert's Personal Collection,Konstantin Schubert,native,Snowflake DE,de,False,True,False,2026-05-12T08:56:33.500806Z,2026-05-12T08:56:33.500806Z,2026-05-12T08:56:33.500806Z,,2026-05-18T14:15:51.445799Z,59,False,https://carwow.metabaseapp.com/question/26797,True,False,4,"de.enhanced.offers, de.quotes_site.cars, de.quotes_site.car_configurations, de.dealers_site.dealerships",1,1,DATEADD:1,,,1,test,59,59,49,10,2,2,59,0,0,0,0,59,0
7307,Activations & Churns by make - Q1 2025,Carwow / Spain,Marc Dalmau Marcé,native,Snowflake ES,es,False,False,True,2025-01-09T12:55:08.682567Z,2026-03-12T22:56:59.849536Z,2025-08-11T12:16:44.699902Z,,2025-08-11T12:16:44.224546Z,3,False,https://carwow.metabaseapp.com/question/7307,False,False,1,es.business_performance_metrics.commercial_bpm,0,0,,,,0,,182,0,0,0,3,0,0,0,0,0,0,0,0
5448,Activations & Churns by make - Q2 2024,Carwow / Spain,Marc Dalmau Marcé,native,Snowflake ES,es,False,False,True,2024-06-12T09:07:22.311633Z,2026-03-13T01:47:28.99569Z,2024-08-29T21:08:01.317679Z,,,2,False,https://carwow.metabaseapp.com/question/5448,False,False,1,es.business_performance_metrics.commercial_bpm,0,0,,,,0,,290,0,0,0,1,0,0,0,0,0,0,0,0
9704,Activations & Churns by make - Q2 2025,Carwow / Spain,Marc Dalmau Marcé,native,Snowflake ES,es,False,False,True,2025-04-08T09:14:13.83263Z,2026-03-12T21:43:24.820021Z,2025-04-08T14:17:25.184426Z,,2025-04-08T14:17:24.765165Z,2,False,https://carwow.metabaseapp.com/question/9704,False,False,1,es.business_performance_metrics.commercial_bpm,0,0,,,,0,,2,0,0,0,2,0,0,0,0,0,0,0,0
5746,Activations & Churns by make - Q3 2024,Carwow / Spain,Marc Dalmau Marcé,native,Snowflake ES,es,False,False,True,2024-07-02T15:04:52.079195Z,2026-03-12T23:37:30.519737Z,2024-10-04T11:08:22.410366Z,,2024-10-04T11:08:21.745966Z,3,False,https://carwow.metabaseapp.com/question/5746,False,False,1,es.business_performance_metrics.commercial_bpm,0,0,,,,0,,611,64,0,64,2,1,0,31,28,5,0,0,0
6602,Activations & Churns by make - Q4 2024,Carwow / Spain,Marc Dalmau Marcé,native,Snowflake ES,es,False,False,True,2024-10-04T11:02:44.183234Z,2026-03-13T00:35:15.151608Z,2025-01-09T12:53:58.137432Z,,2025-01-09T12:53:57.73485Z,3,False,https://carwow.metabaseapp.com/question/6602,False,False,1,es.business_performance_metrics.commercial_bpm,0,0,,,,0,,99,0,0,0,2,0,0,0,0,0,0,0,0
4529,Active alerts,Usage analytics,Metabase Internal,gui,,,False,False,False,2023-06-15T01:56:06.29029Z,2026-05-21T21:37:18.403929Z,2026-03-19T13:03:50.470712Z,,2026-03-19T13:03:50.338298Z,67,False,https://carwow.metabaseapp.com/question/4529,False,False,1,question:4528,0,0,,,,1,Person overview,46,12,12,0,7,1,12,0,9,3,0,0,0
6463,Active dashboard subscriptions,Usage analytics,Metabase Internal,gui,,,False,False,False,2024-03-06T13:59:02.848447Z,2026-05-21T21:37:18.403929Z,2026-02-03T16:52:15.311822Z,,2026-02-03T16:52:15.157352Z,1,False,https://carwow.metabaseapp.com/question/6463,False,False,1,question:4507,0,0,,,,1,Dashboard subscriptions and alerts,1,1,1,0,1,1,1,0,1,0,0,0,0
1286,Active Dealers and groups monthly_ES,Carwow / Spain,Lautaro Peruzzo,native,Snowflake ES,es,False,False,True,2023-05-26T10:21:34.218435Z,2026-03-13T01:47:35.179335Z,2025-04-16T09:32:28.218898Z,,2025-04-16T09:32:27.892094Z,228,False,https://carwow.metabaseapp.com/question/1286,False,False,2,"es.business_performance_metrics.commercial_bpm, es.dealers_site.dealerships",0,0,,,,0,,727,178,0,178,3,1,0,31,28,32,30,34,23
3268,Active Dealership Promotions,Carwow / Spain,Marc Dalmau Marcé,native,Snowflake ES,es,False,False,True,2023-06-07T16:00:32.82379Z,2026-03-13T02:40:53.454045Z,2024-08-29T21:08:01.317679Z,,,14,False,https://carwow.metabaseapp.com/question/3268,False,False,4,"es.dealers_site.promotion_dealerships, es.dealers_site.promotions, es.dealers_site.dealerships, es.dealers_site.promotions",0,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
4213,Active_Dealerships,Carwow / Spain,Marc Dalmau Marcé,native,Snowflake ES,es,False,False,True,2023-10-09T15:55:24.470275Z,2026-03-12T22:56:59.223777Z,2025-05-21T14:38:52.094965Z,,2025-05-21T14:28:32.405431Z,120,False,https://carwow.metabaseapp.com/question/4213,False,False,2,"es.dealers_site.dealerships, es.dealers_site.dealership_groups",0,0,,,,0,,1868,523,0,523,7,1,0,93,84,93,90,91,72
19936,Active Dealerships Discounts,Carwow / Spain,Marc Dalmau Marcé,native,Snowflake UK,es,False,False,True,2025-11-19T11:52:56.631839Z,2026-03-12T22:56:53.354433Z,2026-05-21T17:26:45.123548Z,,2026-05-21T17:26:45.103298Z,2,False,https://carwow.metabaseapp.com/question/19936,False,False,5,"es.dealers_site.dealerships, es.dealers_site.dealership_groups, es.car_data.all_derivatives, es.dealers_site.discounts, es.dealers_site.discounts",0,0,,,,0,,223,173,0,173,2,2,1,32,28,31,29,32,21
93,Active Dealer Sites and Groups,Carwow / UK,Rou Jing Tan,native,Snowflake UK,uk,True,False,False,2023-04-28T15:21:16.649708Z,2026-03-13T02:41:11.235337Z,2025-06-04T09:09:02.392977Z,,2025-06-04T09:09:02.02073Z,2045,False,https://carwow.metabaseapp.com/question/93,False,False,1,uk.commercial.global__commercial_bpm,1,1,DATEADD:1,,,0,,492,0,0,0,5,0,0,0,0,0,0,0,0
26269,Active Deals vs. Peak 90 Days (Make-Level),Burak Yilmaz's Personal Collection,Burak Yilmaz,native,Snowflake DE,"carwow, de",False,True,False,2026-05-04T12:39:26.906798Z,2026-05-04T14:30:58.531845Z,2026-05-05T11:09:31.599991Z,,2026-05-05T11:09:31.507102Z,29,False,https://carwow.metabaseapp.com/question/26269,False,False,3,"table, carwow.gyc_pricing.live_deals_history, carwow.gyc_leasing.de_leasing_engine_base",4,5,"REGEXP_SUBSTR:2, GENERATOR:1, SEQ4:1, DATEADD:1",,,1,Leasing,29,29,27,2,1,1,29,0,0,0,0,29,0
26237,Active Deals WoW,Burak Yilmaz's Personal Collection,Burak Yilmaz,native,Snowflake DE,"carwow, de",False,True,False,2026-05-04T12:32:19.197524Z,2026-05-04T14:27:17.268516Z,2026-05-05T11:09:31.599991Z,,2026-05-05T11:09:31.489464Z,31,False,https://carwow.metabaseapp.com/question/26237,False,True,2,"table, carwow.gyc_pricing.live_deals_history",3,3,"GENERATOR:1, SEQ4:1, DATEADD:1",,,1,Leasing,32,32,26,6,1,1,31,0,0,0,0,32,0
19933,Active Derivatives RRP Price,Carwow / Spain,Marc Dalmau Marcé,native,Snowflake UK,"carwow, es",False,False,True,2025-11-19T11:42:36.376634Z,2026-03-13T02:40:47.915991Z,2026-05-21T17:25:59.870406Z,,2026-05-21T17:25:59.844655Z,5,False,https://carwow.metabaseapp.com/question/19933,False,False,2,"es.car_data.all_derivatives, carwow.automotive.vehicles",2,2,"REGEXP_SUBSTR:1, REGEXP_REPLACE:1",,,0,,229,176,0,176,3,3,4,32,28,32,31,32,21
5513,Active Groups with dealers,Carwow / Spain,Jaime Moran Torres,native,Snowflake ES,es,False,False,True,2024-06-17T15:44:28.819958Z,2026-03-12T23:37:36.753574Z,2025-06-09T07:04:17.333837Z,,,1,False,https://carwow.metabaseapp.com/question/5513,False,False,2,"es.dealers_site.dealers_dealerships, es.business_performance_metrics.commercial_bpm",0,0,,,,0,,674,161,0,161,2,1,0,31,28,31,22,27,22
4734,Active LMS Dealerships,Carwow / Spain,Marc Dalmau Marcé,native,Snowflake ES,es,False,False,True,2024-03-20T12:29:09.822212Z,2026-03-12T21:43:26.290051Z,2026-01-26T11:32:16.986913Z,,2026-01-26T11:31:58.701757Z,16,False,https://carwow.metabaseapp.com/question/4734,False,False,6,"es.dealers_site.dealerships, es.dealers_site.partner_settings_external_leads, es.dealers_site.dealerships, es.business_performance_metrics.commercial_bpm, es.dealers_site.dealerships, es.dealers_site.dealership_groups",0,0,,False,False,0,,3724,1724,0,1724,4,2,2,165,287,325,332,347,268
